[254, 2, 7.471101874382642, 420, 'PopulationSize34', 'TourSize4', 'Mutation0.09', 'Crossover1']
[255, 2, 9.09748218039263, 212, 'PopulationSize34', 'TourSize5', 'Mutation0.09', 'Crossover1']
[256, 3, 7.476537479025902, 370, 'PopulationSize34', 'TourSize6', 'Mutation0.09', 'Crossover1']
[257, 3, 7.471101874382642, 130, 'PopulationSize34', 'TourSize7', 'Mutation0.09', 'Crossover1']
[258, 2, 9.09748218039263, 118, 'PopulationSize34', 'TourSize8', 'Mutation0.09', 'Crossover1']
[259, 1, 7.641579656704377, 109, 'PopulationSize34', 'TourSize9', 'Mutation0.09', 'Crossover1']
[260, 3, 9.09748218039263, 110, 'PopulationSize34', 'TourSize10', 'Mutation0.09', 'Crossover1']
[261, 3, 6.464772975121851, 94, 'PopulationSize34', 'TourSize11', 'Mutation0.09', 'Crossover1']
[262, 0, 9.09748218039263, 55, 'PopulationSize34', 'TourSize12', 'Mutation0.09', 'Crossover1']
[263, 1, 6.897269994926782, 89, 'PopulationSize34', 'TourSize13', 'Mutation0.09', 'Crossover1']
[264, 1, 6.114426742032601, 98, 'PopulationSize34', 'TourSize14', 'Mutation0.09', 'Crossover1']
[265, 3, 6.944800058615954, 78, 'PopulationSize34', 'TourSize15', 'Mutation0.09', 'Crossover1']
[266, 0, 6.26085822946012, 53, 'PopulationSize34', 'TourSize16', 'Mutation0.09', 'Crossover1']
[267, 2, 7.581495120179696, 78, 'PopulationSize34', 'TourSize17', 'Mutation0.09', 'Crossover1']
[268, 0, 7.685597848296762, 54, 'PopulationSize34', 'TourSize18', 'Mutation0.09', 'Crossover1']
[269, 6, 9.09748218039263, 88, 'PopulationSize34', 'TourSize19', 'Mutation0.09', 'Crossover1']
[270, 2, 7.685597848296762, 696, 'PopulationSize36', 'TourSize2', 'Mutation0.09', 'Crossover1']
[271, 1, 9.09748218039263, 562, 'PopulationSize36', 'TourSize3', 'Mutation0.09', 'Crossover1']
[272, 2, 7.476537479025902, 605, 'PopulationSize36', 'TourSize4', 'Mutation0.09', 'Crossover1']
[273, 3, 7.471101874382642, 286, 'PopulationSize36', 'TourSize5', 'Mutation0.09', 'Crossover1']
[274, 6, 9.09748218039263, 214, 'PopulationSize36', 'TourSize6', 'Mutation0.09', 'Crossover1']
[275, 1, 7.471101874382642, 165, 'PopulationSize36', 'TourSize7', 'Mutation0.09', 'Crossover1']
[276, 1, 6.469317379411426, 108, 'PopulationSize36', 'TourSize8', 'Mutation0.09', 'Crossover1']
[277, 2, 7.581495120179696, 190, 'PopulationSize36', 'TourSize9', 'Mutation0.09', 'Crossover1']
[278, 2, 9.09748218039263, 88, 'PopulationSize36', 'TourSize10', 'Mutation0.09', 'Crossover1']
[279, 3, 9.09748218039263, 120, 'PopulationSize36', 'TourSize11', 'Mutation0.09', 'Crossover1']
[280, 3, 6.897269994926782, 107, 'PopulationSize36', 'TourSize12', 'Mutation0.09', 'Crossover1']
[281, 1, 9.09748218039263, 79, 'PopulationSize36', 'TourSize13', 'Mutation0.09', 'Crossover1']
[282, 2, 7.641579656704377, 82, 'PopulationSize36', 'TourSize14', 'Mutation0.09', 'Crossover1']
[283, 2, 9.09748218039263, 85, 'PopulationSize36', 'TourSize15', 'Mutation0.09', 'Crossover1']
[284, 3, 9.09748218039263, 66, 'PopulationSize36', 'TourSize16', 'Mutation0.09', 'Crossover1']
[285, 2, 7.088828193083081, 82, 'PopulationSize36', 'TourSize17', 'Mutation0.09', 'Crossover1']
[286, 1, 7.685597848296762, 88, 'PopulationSize36', 'TourSize18', 'Mutation0.09', 'Crossover1']
[287, 3, 9.09748218039263, 81, 'PopulationSize36', 'TourSize19', 'Mutation0.09', 'Crossover1']
[288, 4, 7.685597848296762, 681, 'PopulationSize38', 'TourSize2', 'Mutation0.09', 'Crossover1']
[289, 4, 9.09748218039263, 472, 'PopulationSize38', 'TourSize3', 'Mutation0.09', 'Crossover1']
[290, 2, 9.09748218039263, 515, 'PopulationSize38', 'TourSize4', 'Mutation0.09', 'Crossover1']
[291, 3, 9.09748218039263, 256, 'PopulationSize38', 'TourSize5', 'Mutation0.09', 'Crossover1']
[292, 6, 9.09748218039263, 251, 'PopulationSize38', 'TourSize6', 'Mutation0.09', 'Crossover1']
[293, 3, 9.09748218039263, 140, 'PopulationSize38', 'TourSize7', 'Mutation0.09', 'Crossover1']
[294, 4, 6.944800058615954, 158, 'PopulationSize38', 'TourSize8', 'Mutation0.09', 'Crossover1']
[295, 2, 6.464772975121851, 124, 'PopulationSize38', 'TourSize9', 'Mutation0.09', 'Crossover1']
[296, 2, 6.944800058615954, 106, 'PopulationSize38', 'TourSize10', 'Mutation0.09', 'Crossover1']
[297, 2, 7.471101874382642, 121, 'PopulationSize38', 'TourSize11', 'Mutation0.09', 'Crossover1']
[298, 2, 7.010830948650412, 120, 'PopulationSize38', 'TourSize12', 'Mutation0.09', 'Crossover1']
[299, 0, 6.558995757947332, 75, 'PopulationSize38', 'TourSize13', 'Mutation0.09', 'Crossover1']
[300, 4, 7.641579656704377, 75, 'PopulationSize38', 'TourSize14', 'Mutation0.09', 'Crossover1']
[301, 1, 5.977472178038404, 84, 'PopulationSize38', 'TourSize15', 'Mutation0.09', 'Crossover1']
[302, 2, 6.416391094728476, 78, 'PopulationSize38', 'TourSize16', 'Mutation0.09', 'Crossover1']
[303, 1, 9.09748218039263, 73, 'PopulationSize38', 'TourSize17', 'Mutation0.09', 'Crossover1']
[304, 1, 7.581495120179696, 84, 'PopulationSize38', 'TourSize18', 'Mutation0.09', 'Crossover1']
[305, 2, 6.944800058615954, 73, 'PopulationSize38', 'TourSize19', 'Mutation0.09', 'Crossover1']
